datetime,household_id,hour,day,month,dayofweek,temperature,humidity,is_weekend,is_holiday,energy_kwh
2024-01-05 06:00:00,H04,6,5,1,4,25.43,49.3,0,0,0.645
2024-01-05 07:00:00,H04,7,5,1,4,21.29,57.4,0,0,1.139
2024-01-05 08:00:00,H04,8,5,1,4,24.62,57.9,0,0,0.236
2024-01-05 09:00:00,H04,9,5,1,4,23.51,53.1,0,0,0.09
2024-01-05 10:00:00,H04,10,5,1,4,22.86,63.9,0,0,1.057
2024-01-05 11:00:00,H04,11,5,1,4,27.91,59.0,0,0,1.064
2024-01-05 12:00:00,H04,12,5,1,4,24.65,56.1,0,0,0.492
2024-01-05 13:00:00,H04,13,5,1,4,23.52,65.5,0,0,0.423
2024-01-05 14:00:00,H04,14,5,1,4,25.02,59.0,0,0,1.627
2024-01-05 15:00:00,H04,15,5,1,4,24.61,63.2,0,0,1.288
2024-01-05 16:00:00,H04,16,5,1,4,23.1,55.2,0,0,0.449
2024-01-05 17:00:00,H04,17,5,1,4,22.04,60.9,0,0,1.07
2024-01-05 18:00:00,H04,18,5,1,4,20.69,65.0,0,0,0.775
2024-01-05 19:00:00,H04,19,5,1,4,20.93,64.3,0,0,1.54
2024-01-05 20:00:00,H04,20,5,1,4,17.6,65.2,0,0,1.714
2024-01-05 21:00:00,H04,21,5,1,4,15.3,67.3,0,0,1.659
2024-01-05 22:00:00,H04,22,5,1,4,16.97,67.6,0,0,1.105
2024-01-05 23:00:00,H04,23,5,1,4,10.73,55.4,0,0,0.534
2024-01-06 00:00:00,H04,0,6,1,5,16.08,60.3,1,0,0.121
2024-01-06 01:00:00,H04,1,6,1,5,17.88,54.1,1,0,-0.348
2024-01-06 02:00:00,H04,2,6,1,5,17.04,54.6,1,0,0.619
2024-01-06 03:00:00,H04,3,6,1,5,13.6,61.1,1,0,0.327
2024-01-06 04:00:00,H04,4,6,1,5,20.1,58.2,1,0,-0.392
2024-01-06 05:00:00,H04,5,6,1,5,17.71,66.6,1,0,-0.712
2024-01-06 06:00:00,H04,6,6,1,5,20.36,55.1,1,0,-0.112
2024-01-06 07:00:00,H04,7,6,1,5,23.62,58.9,1,0,0.938
2024-01-06 08:00:00,H04,8,6,1,5,21.39,65.7,1,0,0.631
2024-01-06 09:00:00,H04,9,6,1,5,23.79,57.5,1,0,0.663
2024-01-06 10:00:00,H04,10,6,1,5,21.98,66.8,1,0,1.292
2024-01-06 11:00:00,H04,11,6,1,5,24.49,50.3,1,0,-0.185
2024-01-06 12:00:00,H04,12,6,1,5,22.9,55.2,1,0,0.852
2024-01-06 13:00:00,H04,13,6,1,5,25.7,63.3,1,0,1.721
2024-01-06 14:00:00,H04,14,6,1,5,21.72,56.4,1,0,0.495
2024-01-06 15:00:00,H04,15,6,1,5,23.37,57.4,1,0,0.631
2024-01-06 16:00:00,H04,16,6,1,5,21.48,65.9,1,0,0.903
2024-01-06 17:00:00,H04,17,6,1,5,20.01,62.7,1,0,0.76
2024-01-06 18:00:00,H04,18,6,1,5,21.98,52.4,1,0,0.996
2024-01-06 19:00:00,H04,19,6,1,5,16.77,64.1,1,0,1.448
2024-01-06 20:00:00,H04,20,6,1,5,16.52,58.9,1,0,0.944
2024-01-06 21:00:00,H04,21,6,1,5,16.81,59.6,1,0,0.886
2024-01-06 22:00:00,H04,22,6,1,5,16.83,61.2,1,0,0.473
2024-01-06 23:00:00,H04,23,6,1,5,11.92,61.7,1,0,0.279
2024-01-07 00:00:00,H04,0,7,1,6,14.68,64.6,1,0,0.298
2024-01-07 01:00:00,H04,1,7,1,6,16.53,58.2,1,0,0.141
2024-01-07 02:00:00,H04,2,7,1,6,18.66,61.9,1,0,-0.284
2024-01-07 03:00:00,H04,3,7,1,6,16.52,64.8,1,0,-0.375
2024-01-07 04:00:00,H04,4,7,1,6,14.98,62.2,1,0,-0.168
2024-01-07 05:00:00,H04,5,7,1,6,18.68,60.9,1,0,-0.13
2024-01-07 06:00:00,H04,6,7,1,6,19.13,60.8,1,0,-0.394
2024-01-07 07:00:00,H04,7,7,1,6,21.91,59.6,1,0,-0.232
2024-01-07 08:00:00,H04,8,7,1,6,25.81,56.7,1,0,0.697
2024-01-07 09:00:00,H04,9,7,1,6,21.43,58.7,1,0,-0.662
2024-01-07 10:00:00,H04,10,7,1,6,26.3,56.4,1,0,1.054
2024-01-07 11:00:00,H04,11,7,1,6,26.46,57.5,1,0,1.088
2024-01-07 12:00:00,H04,12,7,1,6,26.18,55.2,1,0,1.473
2024-01-07 13:00:00,H04,13,7,1,6,25.3,56.8,1,0,1.044
2024-01-07 14:00:00,H04,14,7,1,6,28.06,59.9,1,0,1.86
2024-01-07 15:00:00,H04,15,7,1,6,25.86,65.1,1,0,1.648
2024-01-07 16:00:00,H04,16,7,1,6,21.45,69.1,1,0,2.207
2024-01-07 17:00:00,H04,17,7,1,6,21.38,59.8,1,0,2.108
2024-01-07 18:00:00,H04,18,7,1,6,18.05,56.9,1,0,1.02
2024-01-07 19:00:00,H04,19,7,1,6,21.2,58.4,1,0,2.726
2024-01-07 20:00:00,H04,20,7,1,6,17.58,61.8,1,0,1.935
2024-01-07 21:00:00,H04,21,7,1,6,13.0,67.8,1,0,1.095
2024-01-07 22:00:00,H04,22,7,1,6,11.25,61.5,1,0,0.446
2024-01-07 23:00:00,H04,23,7,1,6,14.17,62.4,1,0,0.104
2024-01-08 00:00:00,H04,0,8,1,0,13.48,59.2,0,0,0.022
2024-01-08 01:00:00,H04,1,8,1,0,14.37,69.5,0,0,0.378
2024-01-08 02:00:00,H04,2,8,1,0,15.3,64.5,0,0,-0.429
2024-01-08 03:00:00,H04,3,8,1,0,18.8,59.2,0,0,-0.02
2024-01-08 04:00:00,H04,4,8,1,0,20.06,60.2,0,0,0.367
2024-01-08 05:00:00,H04,5,8,1,0,22.73,53.2,0,0,-0.412
2024-01-08 06:00:00,H04,6,8,1,0,23.08,60.3,0,0,0.098
2024-01-08 07:00:00,H04,7,8,1,0,22.43,60.3,0,0,-0.132
2024-01-08 08:00:00,H04,8,8,1,0,19.98,52.9,0,0,1.323
2024-01-08 09:00:00,H04,9,8,1,0,24.98,54.6,0,0,0.256
2024-01-08 10:00:00,H04,10,8,1,0,21.49,58.1,0,0,0.838
2024-01-08 11:00:00,H04,11,8,1,0,25.43,56.1,0,0,0.371
2024-01-08 12:00:00,H04,12,8,1,0,22.32,56.8,0,0,0.498
2024-01-08 13:00:00,H04,13,8,1,0,28.33,56.3,0,0,1.099
2024-01-08 14:00:00,H04,14,8,1,0,25.02,63.1,0,0,0.558
2024-01-08 15:00:00,H04,15,8,1,0,23.16,60.3,0,0,1.189
2024-01-08 16:00:00,H04,16,8,1,0,21.69,63.9,0,0,0.293
2024-01-08 17:00:00,H04,17,8,1,0,21.23,60.8,0,0,1.048
2024-01-08 18:00:00,H04,18,8,1,0,18.69,59.4,0,0,1.491
2024-01-08 19:00:00,H04,19,8,1,0,18.12,60.2,0,0,1.435
2024-01-08 20:00:00,H04,20,8,1,0,13.89,66.3,0,0,1.832
2024-01-08 21:00:00,H04,21,8,1,0,14.81,64.8,0,0,1.7
2024-01-08 22:00:00,H04,22,8,1,0,13.58,68.5,0,0,0.619
2024-01-08 23:00:00,H04,23,8,1,0,16.11,62.0,0,0,0.54
2024-01-09 00:00:00,H04,0,9,1,1,15.06,56.9,0,0,0.212
2024-01-09 01:00:00,H04,1,9,1,1,16.73,60.9,0,0,0.568
2024-01-09 02:00:00,H04,2,9,1,1,14.91,56.6,0,0,-0.229
2024-01-09 03:00:00,H04,3,9,1,1,16.67,61.1,0,0,-0.862
2024-01-09 04:00:00,H04,4,9,1,1,13.84,58.4,0,0,-0.078
2024-01-09 05:00:00,H04,5,9,1,1,20.35,59.5,0,0,0.055
2024-01-09 06:00:00,H04,6,9,1,1,22.28,59.4,0,0,0.741
2024-01-09 07:00:00,H04,7,9,1,1,22.47,58.3,0,0,0.7
2024-01-09 08:00:00,H04,8,9,1,1,20.92,58.4,0,0,-0.214
2024-01-09 09:00:00,H04,9,9,1,1,24.53,56.2,0,0,1.17
2024-01-09 10:00:00,H04,10,9,1,1,24.65,62.2,0,0,0.287
2024-01-09 11:00:00,H04,11,9,1,1,21.3,60.5,0,0,0.394
2024-01-09 12:00:00,H04,12,9,1,1,27.23,50.3,0,0,1.209
2024-01-09 13:00:00,H04,13,9,1,1,22.91,59.1,0,0,1.122
2024-01-09 14:00:00,H04,14,9,1,1,25.37,63.4,0,0,1.136
2024-01-09 15:00:00,H04,15,9,1,1,23.59,56.4,0,0,1.067
2024-01-09 16:00:00,H04,16,9,1,1,24.93,56.0,0,0,0.539
2024-01-09 17:00:00,H04,17,9,1,1,19.74,62.7,0,0,1.042
2024-01-09 18:00:00,H04,18,9,1,1,19.09,57.0,0,0,2.038
2024-01-09 19:00:00,H04,19,9,1,1,19.95,55.3,0,0,1.215
2024-01-09 20:00:00,H04,20,9,1,1,16.42,55.5,0,0,2.192
2024-01-09 21:00:00,H04,21,9,1,1,19.03,63.2,0,0,1.007
2024-01-09 22:00:00,H04,22,9,1,1,14.31,66.3,0,0,0.606
2024-01-09 23:00:00,H04,23,9,1,1,16.23,59.5,0,0,-0.11
2024-01-10 00:00:00,H04,0,10,1,2,14.99,57.9,0,0,0.751
2024-01-10 01:00:00,H04,1,10,1,2,13.99,66.5,0,0,0.243
2024-01-10 02:00:00,H04,2,10,1,2,18.04,60.5,0,0,-0.682
2024-01-10 03:00:00,H04,3,10,1,2,14.57,54.7,0,0,0.073
2024-01-10 04:00:00,H04,4,10,1,2,18.46,62.3,0,0,0.29
2024-01-10 05:00:00,H04,5,10,1,2,14.21,64.1,0,0,-0.55
2024-01-10 06:00:00,H04,6,10,1,2,20.58,65.3,0,0,0.05
2024-01-10 07:00:00,H04,7,10,1,2,23.49,61.6,0,0,-0.143
2024-01-10 08:00:00,H04,8,10,1,2,22.23,62.5,0,0,0.17
2024-01-10 09:00:00,H04,9,10,1,2,23.92,54.5,0,0,0.079
2024-01-10 10:00:00,H04,10,10,1,2,27.4,50.9,0,0,-0.129
2024-01-10 11:00:00,H04,11,10,1,2,26.73,58.7,0,0,0.281
2024-01-10 12:00:00,H04,12,10,1,2,20.99,59.6,0,0,1.44
2024-01-10 13:00:00,H04,13,10,1,2,23.85,60.7,0,0,0.787
2024-01-10 14:00:00,H04,14,10,1,2,23.81,58.6,0,0,2.034
2024-01-10 15:00:00,H04,15,10,1,2,24.1,63.7,0,0,0.637
2024-01-10 16:00:00,H04,16,10,1,2,22.39,57.1,0,0,1.18
2024-01-10 17:00:00,H04,17,10,1,2,20.35,60.0,0,0,1.181
2024-01-10 18:00:00,H04,18,10,1,2,18.94,58.0,0,0,1.432
2024-01-10 19:00:00,H04,19,10,1,2,16.12,58.4,0,0,2.056
2024-01-10 20:00:00,H04,20,10,1,2,15.68,67.5,0,0,0.698
2024-01-10 21:00:00,H04,21,10,1,2,17.98,60.6,0,0,1.607
2024-01-10 22:00:00,H04,22,10,1,2,13.78,73.0,0,0,0.87
2024-01-10 23:00:00,H04,23,10,1,2,13.73,57.8,0,0,0.594
2024-01-11 00:00:00,H04,0,11,1,3,12.38,64.2,0,0,0.151
2024-01-11 01:00:00,H04,1,11,1,3,15.86,62.7,0,0,0.828
2024-01-11 02:00:00,H04,2,11,1,3,17.4,66.3,0,0,-0.425
2024-01-11 03:00:00,H04,3,11,1,3,18.56,57.2,0,0,-0.747
2024-01-11 04:00:00,H04,4,11,1,3,16.8,59.2,0,0,0.376
2024-01-11 05:00:00,H04,5,11,1,3,18.59,55.0,0,0,0.155
2024-01-11 06:00:00,H04,6,11,1,3,20.05,65.8,0,0,0.343
2024-01-11 07:00:00,H04,7,11,1,3,20.54,52.8,0,0,0.909
2024-01-11 08:00:00,H04,8,11,1,3,23.09,58.9,0,0,0.528
2024-01-11 09:00:00,H04,9,11,1,3,25.57,67.2,0,0,0.483
2024-01-11 10:00:00,H04,10,11,1,3,26.12,61.5,0,0,0.785
2024-01-11 11:00:00,H04,11,11,1,3,24.53,62.7,0,0,1.871
2024-01-11 12:00:00,H04,12,11,1,3,24.04,64.8,0,0,1.155
2024-01-11 13:00:00,H04,13,11,1,3,22.76,59.3,0,0,1.405
2024-01-11 14:00:00,H04,14,11,1,3,21.2,60.1,0,0,0.677
2024-01-11 15:00:00,H04,15,11,1,3,24.52,57.7,0,0,1.609
2024-01-11 16:00:00,H04,16,11,1,3,22.5,58.4,0,0,0.861
2024-01-11 17:00:00,H04,17,11,1,3,21.31,56.9,0,0,0.146
2024-01-11 18:00:00,H04,18,11,1,3,24.4,63.3,0,0,1.506
2024-01-11 19:00:00,H04,19,11,1,3,21.56,57.1,0,0,1.228
2024-01-11 20:00:00,H04,20,11,1,3,17.58,60.1,0,0,1.416
2024-01-11 21:00:00,H04,21,11,1,3,16.84,56.3,0,0,0.971
2024-01-11 22:00:00,H04,22,11,1,3,13.67,66.5,0,0,1.575
2024-01-11 23:00:00,H04,23,11,1,3,16.33,68.2,0,0,0.492
2024-01-12 00:00:00,H04,0,12,1,4,15.41,53.4,0,0,0.039
2024-01-12 01:00:00,H04,1,12,1,4,13.58,69.4,0,0,0.637
2024-01-12 02:00:00,H04,2,12,1,4,16.12,64.9,0,0,0.207
2024-01-12 03:00:00,H04,3,12,1,4,18.34,65.9,0,0,0.073
2024-01-12 04:00:00,H04,4,12,1,4,21.22,60.9,0,0,-0.221
2024-01-12 05:00:00,H04,5,12,1,4,15.98,64.4,0,0,1.081
2024-01-12 06:00:00,H04,6,12,1,4,17.94,62.4,0,0,-0.31
2024-01-12 07:00:00,H04,7,12,1,4,21.11,55.4,0,0,0.097
2024-01-12 08:00:00,H04,8,12,1,4,22.91,58.1,0,0,0.232
2024-01-12 09:00:00,H04,9,12,1,4,26.56,54.8,0,0,0.554
2024-01-12 10:00:00,H04,10,12,1,4,26.54,61.1,0,0,1.113
2024-01-12 11:00:00,H04,11,12,1,4,21.1,58.4,0,0,1.04
2024-01-12 12:00:00,H04,12,12,1,4,24.24,59.8,0,0,1.278
2024-01-12 13:00:00,H04,13,12,1,4,22.1,54.6,0,0,0.943
2024-01-12 14:00:00,H04,14,12,1,4,21.98,66.4,0,0,1.614
2024-01-12 15:00:00,H04,15,12,1,4,24.59,58.7,0,0,0.802
2024-01-12 16:00:00,H04,16,12,1,4,22.75,53.2,0,0,0.652
2024-01-12 17:00:00,H04,17,12,1,4,24.28,61.9,0,0,0.484
2024-01-12 18:00:00,H04,18,12,1,4,17.47,62.3,0,0,1.313
2024-01-12 19:00:00,H04,19,12,1,4,18.66,63.8,0,0,1.381
2024-01-12 20:00:00,H04,20,12,1,4,16.53,74.3,0,0,1.011
2024-01-12 21:00:00,H04,21,12,1,4,19.3,64.9,0,0,0.745
2024-01-12 22:00:00,H04,22,12,1,4,14.05,67.4,0,0,1.591
2024-01-12 23:00:00,H04,23,12,1,4,15.56,60.8,0,0,0.004
2024-01-13 00:00:00,H04,0,13,1,5,12.5,64.2,1,0,0.058
2024-01-13 01:00:00,H04,1,13,1,5,17.78,59.7,1,0,0.271
2024-01-13 02:00:00,H04,2,13,1,5,18.98,55.3,1,0,-0.814
2024-01-13 03:00:00,H04,3,13,1,5,15.21,60.7,1,0,-0.599
2024-01-13 04:00:00,H04,4,13,1,5,16.03,66.5,1,0,0.402
2024-01-13 05:00:00,H04,5,13,1,5,19.18,61.9,1,0,-0.847
2024-01-13 06:00:00,H04,6,13,1,5,18.53,56.1,1,0,-0.567
2024-01-13 07:00:00,H04,7,13,1,5,23.36,57.9,1,0,-0.563
2024-01-13 08:00:00,H04,8,13,1,5,23.32,55.2,1,0,0.219
2024-01-13 09:00:00,H04,9,13,1,5,25.82,59.0,1,0,-0.043
2024-01-13 10:00:00,H04,10,13,1,5,22.38,56.1,1,0,0.217
2024-01-13 11:00:00,H04,11,13,1,5,22.35,56.6,1,0,1.341
2024-01-13 12:00:00,H04,12,13,1,5,25.66,52.0,1,0,0.908
2024-01-13 13:00:00,H04,13,13,1,5,27.87,62.7,1,0,1.317
2024-01-13 14:00:00,H04,14,13,1,5,22.65,58.5,1,0,1.193
2024-01-13 15:00:00,H04,15,13,1,5,24.37,57.4,1,0,1.65
2024-01-13 16:00:00,H04,16,13,1,5,21.31,60.7,1,0,0.776
2024-01-13 17:00:00,H04,17,13,1,5,23.2,60.0,1,0,0.95
2024-01-13 18:00:00,H04,18,13,1,5,18.41,58.1,1,0,1.285
2024-01-13 19:00:00,H04,19,13,1,5,19.2,61.3,1,0,0.733
2024-01-13 20:00:00,H04,20,13,1,5,19.52,60.6,1,0,1.003
2024-01-13 21:00:00,H04,21,13,1,5,14.04,67.1,1,0,1.318
2024-01-13 22:00:00,H04,22,13,1,5,16.75,64.6,1,0,1.322
2024-01-13 23:00:00,H04,23,13,1,5,14.53,62.7,1,0,-0.097
2024-01-14 00:00:00,H04,0,14,1,6,16.53,61.8,1,0,0.73
2024-01-14 01:00:00,H04,1,14,1,6,15.83,61.2,1,0,-0.11
2024-01-14 02:00:00,H04,2,14,1,6,14.92,63.0,1,0,0.638
2024-01-14 03:00:00,H04,3,14,1,6,16.3,61.7,1,0,-0.014
2024-01-14 04:00:00,H04,4,14,1,6,14.19,63.5,1,0,0.162
2024-01-14 05:00:00,H04,5,14,1,6,20.27,54.0,1,0,-0.119
2024-01-14 06:00:00,H04,6,14,1,6,23.42,55.7,1,0,0.938
2024-01-14 07:00:00,H04,7,14,1,6,20.32,65.6,1,0,-0.176
2024-01-14 08:00:00,H04,8,14,1,6,22.43,56.1,1,0,0.893
2024-01-14 09:00:00,H04,9,14,1,6,26.37,56.3,1,0,0.055
2024-01-14 10:00:00,H04,10,14,1,6,21.1,60.3,1,0,0.32
2024-01-14 11:00:00,H04,11,14,1,6,25.74,56.4,1,0,1.738
2024-01-14 12:00:00,H04,12,14,1,6,28.01,53.7,1,0,1.427
2024-01-14 13:00:00,H04,13,14,1,6,23.7,61.8,1,0,1.147
2024-01-14 14:00:00,H04,14,14,1,6,23.35,54.2,1,0,1.15
2024-01-14 15:00:00,H04,15,14,1,6,25.93,48.8,1,0,1.753
2024-01-14 16:00:00,H04,16,14,1,6,20.54,64.9,1,0,1.239
2024-01-14 17:00:00,H04,17,14,1,6,22.85,53.4,1,0,0.99
2024-01-14 18:00:00,H04,18,14,1,6,20.68,62.6,1,0,1.497
2024-01-14 19:00:00,H04,19,14,1,6,20.75,58.1,1,0,1.053
2024-01-14 20:00:00,H04,20,14,1,6,17.27,67.4,1,0,0.992
2024-01-14 21:00:00,H04,21,14,1,6,19.23,59.4,1,0,0.591
2024-01-14 22:00:00,H04,22,14,1,6,14.98,60.3,1,0,0.425
2024-01-14 23:00:00,H04,23,14,1,6,12.52,67.3,1,0,0.599
2024-01-15 00:00:00,H04,0,15,1,0,12.23,68.8,0,0,0.148
2024-01-15 01:00:00,H04,1,15,1,0,13.21,69.9,0,0,-0.713
2024-01-15 02:00:00,H04,2,15,1,0,16.89,51.5,0,0,-0.175
2024-01-15 03:00:00,H04,3,15,1,0,15.11,54.5,0,0,0.145
2024-01-15 04:00:00,H04,4,15,1,0,17.47,56.9,0,0,-0.325
2024-01-15 05:00:00,H04,5,15,1,0,18.87,56.1,0,0,0.226
2024-01-15 06:00:00,H04,6,15,1,0,18.61,58.7,0,0,-0.938
2024-01-15 07:00:00,H04,7,15,1,0,21.58,59.4,0,0,1.048
2024-01-15 08:00:00,H04,8,15,1,0,24.19,58.7,0,0,0.568
2024-01-15 09:00:00,H04,9,15,1,0,23.6,60.4,0,0,-0.393
2024-01-15 10:00:00,H04,10,15,1,0,25.98,54.2,0,0,-0.918
2024-01-15 11:00:00,H04,11,15,1,0,24.15,57.6,0,0,0.996
2024-01-15 12:00:00,H04,12,15,1,0,25.48,57.0,0,0,0.585
2024-01-15 13:00:00,H04,13,15,1,0,25.0,57.6,0,0,1.281
2024-01-15 14:00:00,H04,14,15,1,0,26.26,54.8,0,0,1.676
2024-01-15 15:00:00,H04,15,15,1,0,24.3,58.7,0,0,0.786
2024-01-15 16:00:00,H04,16,15,1,0,21.34,55.2,0,0,1.437
2024-01-15 17:00:00,H04,17,15,1,0,22.17,65.8,0,0,1.441
2024-01-15 18:00:00,H04,18,15,1,0,18.28,57.3,0,0,1.706
2024-01-15 19:00:00,H04,19,15,1,0,19.43,61.9,0,0,1.95
2024-01-15 20:00:00,H04,20,15,1,0,17.44,60.0,0,0,0.786
2024-01-15 21:00:00,H04,21,15,1,0,16.73,59.7,0,0,0.428
2024-01-15 22:00:00,H04,22,15,1,0,15.6,56.2,0,0,0.156
2024-01-15 23:00:00,H04,23,15,1,0,14.07,60.8,0,0,0.399
2024-01-16 00:00:00,H04,0,16,1,1,13.68,62.2,0,0,0.439
2024-01-16 01:00:00,H04,1,16,1,1,17.12,59.1,0,0,0.403
2024-01-16 02:00:00,H04,2,16,1,1,19.06,63.2,0,0,-0.007
2024-01-16 03:00:00,H04,3,16,1,1,16.95,68.2,0,0,0.157
2024-01-16 04:00:00,H04,4,16,1,1,17.56,60.9,0,0,0.186
2024-01-16 05:00:00,H04,5,16,1,1,16.5,63.8,0,0,0.308
2024-01-16 06:00:00,H04,6,16,1,1,16.83,66.5,0,0,0.45
2024-01-16 07:00:00,H04,7,16,1,1,18.4,56.5,0,0,0.763
2024-01-16 08:00:00,H04,8,16,1,1,23.46,65.4,0,0,-0.202
2024-01-16 09:00:00,H04,9,16,1,1,20.34,54.6,0,0,0.204
2024-01-16 10:00:00,H04,10,16,1,1,25.52,57.2,0,0,1.023
2024-01-16 11:00:00,H04,11,16,1,1,22.85,61.3,0,0,-0.005
2024-01-16 12:00:00,H04,12,16,1,1,25.29,63.5,0,0,0.978
2024-01-16 13:00:00,H04,13,16,1,1,24.1,57.9,0,0,1.597
2024-01-16 14:00:00,H04,14,16,1,1,22.42,59.2,0,0,1.815
2024-01-16 15:00:00,H04,15,16,1,1,21.04,66.0,0,0,1.424
2024-01-16 16:00:00,H04,16,16,1,1,19.4,54.3,0,0,1.367
2024-01-16 17:00:00,H04,17,16,1,1,19.35,56.3,0,0,1.584
2024-01-16 18:00:00,H04,18,16,1,1,24.0,53.1,0,0,1.583
2024-01-16 19:00:00,H04,19,16,1,1,21.05,55.1,0,0,1.519
2024-01-16 20:00:00,H04,20,16,1,1,17.83,57.4,0,0,2.167
2024-01-16 21:00:00,H04,21,16,1,1,15.8,67.0,0,0,1.176
2024-01-16 22:00:00,H04,22,16,1,1,14.61,68.8,0,0,0.897
2024-01-16 23:00:00,H04,23,16,1,1,15.37,63.8,0,0,1.012
2024-01-17 00:00:00,H04,0,17,1,2,13.97,66.9,0,0,0.154
2024-01-17 01:00:00,H04,1,17,1,2,14.13,66.2,0,0,0.339
2024-01-17 02:00:00,H04,2,17,1,2,16.55,61.7,0,0,0.412
2024-01-17 03:00:00,H04,3,17,1,2,14.65,66.4,0,0,-0.565
2024-01-17 04:00:00,H04,4,17,1,2,13.04,66.5,0,0,0.012
2024-01-17 05:00:00,H04,5,17,1,2,17.65,63.8,0,0,-0.173
2024-01-17 06:00:00,H04,6,17,1,2,22.61,59.1,0,0,-0.033
2024-01-17 07:00:00,H04,7,17,1,2,18.36,61.6,0,0,0.733
2024-01-17 08:00:00,H04,8,17,1,2,20.27,59.2,0,0,-0.152
2024-01-17 09:00:00,H04,9,17,1,2,22.39,51.8,0,0,0.401
2024-01-17 10:00:00,H04,10,17,1,2,21.45,59.0,0,0,0.815
2024-01-17 11:00:00,H04,11,17,1,2,27.54,56.4,0,0,0.964
2024-01-17 12:00:00,H04,12,17,1,2,25.18,53.8,0,0,1.221
2024-01-17 13:00:00,H04,13,17,1,2,21.63,57.3,0,0,1.283
2024-01-17 14:00:00,H04,14,17,1,2,24.1,60.8,0,0,1.469
2024-01-17 15:00:00,H04,15,17,1,2,23.46,61.8,0,0,1.679
2024-01-17 16:00:00,H04,16,17,1,2,22.07,52.3,0,0,2.212
2024-01-17 17:00:00,H04,17,17,1,2,21.0,56.7,0,0,1.489
2024-01-17 18:00:00,H04,18,17,1,2,19.77,63.3,0,0,1.366
2024-01-17 19:00:00,H04,19,17,1,2,19.26,55.3,0,0,1.525
2024-01-17 20:00:00,H04,20,17,1,2,18.17,60.4,0,0,1.046
2024-01-17 21:00:00,H04,21,17,1,2,13.77,58.1,0,0,1.791
2024-01-17 22:00:00,H04,22,17,1,2,15.78,58.6,0,0,1.116
2024-01-17 23:00:00,H04,23,17,1,2,15.5,63.7,0,0,1.151
2024-01-18 00:00:00,H04,0,18,1,3,13.9,65.6,0,0,0.05
2024-01-18 01:00:00,H04,1,18,1,3,18.24,65.1,0,0,-0.052
2024-01-18 02:00:00,H04,2,18,1,3,15.52,73.4,0,0,-0.079
2024-01-18 03:00:00,H04,3,18,1,3,17.37,60.6,0,0,-0.255
2024-01-18 04:00:00,H04,4,18,1,3,16.69,61.1,0,0,0.303
2024-01-18 05:00:00,H04,5,18,1,3,18.16,66.0,0,0,0.212
2024-01-18 06:00:00,H04,6,18,1,3,20.62,64.2,0,0,0.336
2024-01-18 07:00:00,H04,7,18,1,3,18.8,62.8,0,0,-0.685
2024-01-18 08:00:00,H04,8,18,1,3,23.84,56.5,0,0,-0.064
2024-01-18 09:00:00,H04,9,18,1,3,21.32,62.3,0,0,0.505
2024-01-18 10:00:00,H04,10,18,1,3,25.92,54.7,0,0,0.853
2024-01-18 11:00:00,H04,11,18,1,3,24.35,55.2,0,0,1.687
2024-01-18 12:00:00,H04,12,18,1,3,28.71,56.8,0,0,0.724
2024-01-18 13:00:00,H04,13,18,1,3,26.6,65.0,0,0,0.645
2024-01-18 14:00:00,H04,14,18,1,3,26.11,55.8,0,0,0.718
2024-01-18 15:00:00,H04,15,18,1,3,23.8,58.3,0,0,1.2
2024-01-18 16:00:00,H04,16,18,1,3,24.32,51.5,0,0,1.515
2024-01-18 17:00:00,H04,17,18,1,3,22.66,55.0,0,0,0.736
2024-01-18 18:00:00,H04,18,18,1,3,16.51,63.2,0,0,1.672
2024-01-18 19:00:00,H04,19,18,1,3,17.14,63.3,0,0,0.826
2024-01-18 20:00:00,H04,20,18,1,3,15.83,69.8,0,0,0.691
2024-01-18 21:00:00,H04,21,18,1,3,15.06,58.3,0,0,0.957
2024-01-18 22:00:00,H04,22,18,1,3,15.21,62.9,0,0,1.42
2024-01-18 23:00:00,H04,23,18,1,3,16.1,60.1,0,0,-0.009
2024-01-19 00:00:00,H04,0,19,1,4,17.11,62.6,0,0,0.102
2024-01-19 01:00:00,H04,1,19,1,4,16.26,59.7,0,0,-0.375
2024-01-19 02:00:00,H04,2,19,1,4,17.9,54.1,0,0,-0.515
2024-01-19 03:00:00,H04,3,19,1,4,14.56,65.3,0,0,0.225
2024-01-19 04:00:00,H04,4,19,1,4,16.59,58.7,0,0,-0.265
2024-01-19 05:00:00,H04,5,19,1,4,18.24,59.9,0,0,-0.616
2024-01-19 06:00:00,H04,6,19,1,4,18.8,60.9,0,0,-0.546
2024-01-19 07:00:00,H04,7,19,1,4,19.27,60.3,0,0,0.8
2024-01-19 08:00:00,H04,8,19,1,4,23.2,46.5,0,0,-0.421
2024-01-19 09:00:00,H04,9,19,1,4,22.27,52.5,0,0,1.095
2024-01-19 10:00:00,H04,10,19,1,4,25.78,56.0,0,0,1.109
2024-01-19 11:00:00,H04,11,19,1,4,22.63,67.9,0,0,0.595
2024-01-19 12:00:00,H04,12,19,1,4,26.55,53.0,0,0,1.464
2024-01-19 13:00:00,H04,13,19,1,4,25.22,55.9,0,0,1.04
2024-01-19 14:00:00,H04,14,19,1,4,24.72,63.0,0,0,1.382
2024-01-19 15:00:00,H04,15,19,1,4,23.97,60.8,0,0,0.22
2024-01-19 16:00:00,H04,16,19,1,4,22.35,60.5,0,0,1.126
